website,time,link,title,summary
SEC,2020-01-27T14:08:00Z,https://www.sec.gov/news/press-release/2020-20,SEC Office of Compliance Inspections and Examinations Publishes Observations on Cybersecurity and Resiliency Practices,"FOR IMMEDIATE RELEASE2020-20The Securities and Exchange Commission Commission's Office of Compliance Inspections and Examinations (OCIE) today issued examination observations related to cybersecurity and operational resiliency practices taken by market participants.
The observations highlight certain approaches taken by market participants in the areas of governance and risk management, access rights and controls, data loss prevention, mobile security, incident response and resiliency, vendor management, and training and awareness.
The observations highlight specific examples of cybersecurity and operational resiliency practices and controls that organizations have taken to potentially safeguard against threats and respond in the event of an incident.
“Data systems are critical to the functioning of our markets and cybersecurity and resiliency are at the core of OCIE’s inspection efforts,” said SEC Chairman Jay Clayton.
It uses a risk-based approach to examinations to fulfill its mission to promote compliance with U.S. securities laws, prevent fraud, monitor risk, and inform SEC policy."
SEC,2020-01-24T15:02:00Z,https://www.sec.gov/news/press-release/2020-19,SEC Publishes Annual Reports on Credit Rating Agencies,"FOR IMMEDIATE RELEASE2020-19Two annual SEC staff reports released today highlight the important work of the Office of Credit Ratings in examining and monitoring nationally recognized statistical rating organizations (NRSROs).
The reports indicate that the NRSROs made certain improvements in response to the staff's examinations and that both the range of NRSROs issuing commentaries as well as the topics covered by those commentaries has expanded.
“Staff engages in a careful risk assessment process to focus on the statutory review areas, while also identifying additional risk-based areas for review.""
The report on NRSRO examinations summarizes the staff's essential findings and recommendations in each of the eight review areas required by statute.
The report on NRSROs discusses the state of competition, transparency, and conflicts of interest among the firms and also identifies any applicants for NRSRO registration."
SEC,2020-01-24T14:22:00Z,https://www.sec.gov/news/press-release/2020-18,SEC Charges Husband and Wife with Nearly $1 Billion Ponzi Scheme,"FOR IMMEDIATE RELEASE2020-18The Securities and Exchange Commission today charged a California-based couple with orchestrating a nearly billion-dollar Ponzi scheme involving alternative energy tax credits.
The Carpoffs allegedly promised investors tax credits, lease payments, and profits from the operation of mobile solar generators.
As part of the scheme, the Carpoffs arranged for investors to receive false documents, including financial statements, lease arrangements, and generator certifications.
The SEC's complaint, filed in federal court in Sacramento, charges the Carpoffs with violating the antifraud provisions of the federal securities laws and seeks injunctive relief, disgorgement, and civil penalties.
The SEC appreciates the assistance of the U.S. Attorney's Office for the Eastern District of California, the Federal Bureau of Investigation, and the Internal Revenue Service."
SEC,2020-01-23T10:30:00Z,https://www.sec.gov/news/press-release/2020-16,Over $63 Million to Be Returned to Investors in Alleged Real Estate Investment Fraud,"The SEC’s complaint, filed in May 2019, alleged that Robert C. Morgan, a New York residential and commercial real estate developer, and two of his entities, Morgan Mezzanine Fund Manager LLC and Morgan Acquisitions LLC, engaged in a fraudulent real estate investment scheme.
As alleged, Morgan financed his real estate development projects through, among other ways, the sales of securities to more than 200 retail investors, many of whom invested through their retirement accounts.
Morgan represented to investors that their money would be used to improve multifamily properties.
Instead, as alleged in the complaint, Morgan and his entities diverted investor funds to facilitate payments to earlier investors and made misrepresentations to later investors about prior fund performance.
On Jan. 21, 2020, the court approved the receiver’s plan to distribute over $63 million to harmed investors."
SEC,2020-01-22T15:10:00Z,https://www.sec.gov/news/press-release/2020-15,SEC Awards Whistleblowers Whose Information Helped Stop Fraud,"FOR IMMEDIATE RELEASE2020-15The Securities and Exchange Commission today announced two whistleblower awards in connection with two separate enforcement actions.
Both whistleblowers provided significant information that helped the SEC shut down two separate fraudulent schemes preying on retail investors.
No money has been taken or withheld from harmed investors to pay whistleblower awards.
Whistleblower awards can range from 10 percent to 30 percent of the money collected when the monetary sanctions exceed $1 million.
As set forth in the Dodd-Frank Act, the SEC protects the confidentiality of whistleblowers and does not disclose information that could reveal a whistleblower’s identity."
SEC,2020-01-21T11:58:00Z,https://www.sec.gov/news/press-release/2020-14,SEC Files Charges Against Scheme to Sell Fictitious Interests in Marijuana Company,"Instead, Griffithe allegedly spent approximately $1.8 million of investor funds on personal and unrelated business expenses, including payments toward several luxury cars for himself and a yacht for Russell.
The SEC's complaint, filed in federal court in California, charges Griffithe, Russell, Renewable, SMRB, and Green Acres Pharms LLC with violating the antifraud provisions of the federal securities laws.
In addition, the complaint charges Griffithe, Renewable, and Green Acres Pharms with violating the registration provisions of the federal securities laws.
Investors can learn more about Ponzi scheme red flags and potential risks of marijuana-related investments at the SEC's Investor.gov website.
The SEC acknowledges the assistance of the Washington State Office of the Attorney General and Washington State Liquor and Cannabis Board."
SEC,2020-01-17T14:15:00Z,https://www.sec.gov/news/press-release/2020-13,SEC to Report on State of Small Business Capital Formation in the U.S.,"Will host first ever “Capital Call” on January 23FOR IMMEDIATE RELEASE2020-13The U.S. Securities and Exchange Commission's Office of the Advocate for Small Business Capital Formation will report on its findings regarding the state of capital formation for small businesses and its latest recommendations to the Commission during a virtual conference call event on Jan. 23, 2020, at 1 p.m.
This first ever “Capital Call” -- styled after public companies’ earnings release calls – will also provide the public with opportunities to ask questions and engage directly with the office.
The event will feature an overview of what’s happening with capital raising across the country, highlights of feedback the Office has heard from small businesses and their investors during its public outreach events, and the policy recommendations the Office shared with the Commission and Congress in its first annual report.
Instructions on how to access the call and how to ask questions will be made available on the Capital Call event page."
SEC,2020-01-17T10:33:00Z,https://www.sec.gov/news/press-release/2020-12,SEC Charges Convicted Criminal Who Conducted Fraudulent ICO Using a Fake Identity,"According to the SEC’s complaint, between August 2017 and September 2018, the defendants marketed and sold digital asset securities in a purported effort to develop technologies for hedge funds and other investors in digital assets.
In reality, the defendants had only sent a prototype to a dozen funds, and none of the funds used it or paid for it.
The SEC also seeks orders barring Manor and Pardo from acting as officers or directors of public companies and from participating in future securities offerings.
The case has been supervised by Lara Shalov Mehraban of the New York Office and by Mr. Sansone.
The SEC’s litigation will be led by Ms. Sivitz, Ms. Preissler, Mr. Satwalekar, and Ms."
SEC,2020-01-16T16:00:00Z,https://www.sec.gov/news/press-release/2020-11,Austin Gerig Named as SEC’s Chief Data Officer,"FOR IMMEDIATE RELEASE2020-11The Securities and Exchange Commission today announced that it has named Austin Gerig as its Chief Data Officer.
The Chief Data Officer will help develop the SEC’s data management strategy and priorities, enable data analytics to support enforcement, examinations, and policymaking, and ensure that the agency collects only the data it needs to fulfill its mission and can effectively secure.
He co-chairs the SEC’s Data Management Working Group and has served as the SEC’s representative on the Financial Stability Board’s Analytical Group on Vulnerabilities and its Financial Innovation Group.
“I look forward to coordinating the efforts underway across the Commission in data management and analytics while also enhancing data security.”“Dr.
Gerig is already an important leader in the SEC’s data management initiatives,” said Chief Operating Officer Kenneth Johnson."
SEC,2020-01-14T11:44:00Z,https://www.sec.gov/news/press-release/2020-10,"SEC Obtains Emergency Asset Freeze, Charges Businessman With Operating a Ponzi-Like Scheme","As alleged, TGC falsely promised that it would use investors' funds exclusively for expenses related to the investor's website.
On Dec. 30, 2019, the Court issued a temporary restraining order, ordered an asset freeze and other emergency relief, and appointed a receiver for TGC.
Investors can learn more about Ponzi scheme red flags by using the SEC's Investor.gov website.
The SEC's investigation was conducted by Michael Brennan, Patrick L. Feeney, Jeffrey Anderson, Donato Furlano, and Michi Harthcock, with assistance from Suzanne J. Romajas.
The SEC's investigation is continuing."
SEC,2020-01-10T11:00:00Z,https://www.sec.gov/news/press-release/2020-9,SEC Names Allen Blume as Deputy Chief Financial Officer,"FOR IMMEDIATE RELEASE2020-9The Securities and Exchange Commission today announced that Allen Blume has been named Deputy Chief Financial Officer in the agency’s Office of Financial Management (OFM).
Mr. Blume’s responsibilities include directing and coordinating the SEC’s financial planning, budgeting, accounting, financial reporting, and financial systems.
Mr. Blume has over 30 years of experience in federal financial systems.
Mr. Blume previously served as Director of the Budget Division for the Agricultural Marketing Service and as Chief Financial Officer for the Air Force Global Strike Command.
“The SEC is deeply committed to excellence in all aspects of financial management,” said SEC Chief Financial Officer Caryn Kauffman."
SEC,2020-01-10T10:00:00Z,https://www.sec.gov/news/press-release/2020-8,SEC Names Mark D. Reinhold as Deputy Chief Human Capital Officer in the Office of Human Resources,"FOR IMMEDIATE RELEASE2020-8The Securities and Exchange Commission today announced that Mark D. Reinhold has been named Deputy Director of the agency’s Office of Human Resources (OHR).
Mr. Reinhold has nearly 30 years of experience in human resources for the federal government, including 12 years as a member of the Senior Executive Service.
""I am excited to join the Commission and serve with the professionals on the Office of Human Resources team.
In 2017, Mr. Reinhold was presented with a Presidential Rank Award in recognition of a sustained record of exceptional achievement.
Mr. Reinhold earned his bachelor’s degree from Albright College."
SEC,2020-01-09T16:00:00Z,https://www.sec.gov/news/press-release/2020-7,Fee Rate Advisory #2 for Fiscal Year 2020,"FOR IMMEDIATE RELEASE2020-7The Securities and Exchange Commission announced that starting on Feb. 18, 2020, the fee rates applicable to most securities transactions will be set at $22.10 per million dollars.
Consequently, each SRO will continue to pay the Commission a rate of $20.70 per million for covered sales occurring on charge dates through Feb. 17, 2020, and a rate of $22.10 per million for covered sales occurring on charge dates on or after Feb. 18, 2020.
For more information on the term “charge date,” please refer to Rule 31(a)(3) and Exchange Act Release No.
The Commission determined these new rates in accordance with Section 31 of the Securities Exchange Act of 1934.
The Commission will issue further notices as appropriate to keep the public informed of developments relating to fees under Section 31."
SEC,2020-01-09T15:35:00Z,https://www.sec.gov/news/press-release/2020-6,SEC Issues Agenda for Inaugural Meeting of the Asset Management Advisory Committee,"FOR IMMEDIATE RELEASE2020-6The Securities and Exchange Commission today released the agenda for the inaugural meeting of the Asset Management Advisory Committee, which will be held on Jan. 14, 2020, at 9 a.m.
The Committee was formed to provide the Commission with diverse perspectives on asset management and related advice and recommendations.
The Jan. 14 meeting will include a discussion of various aspects of the asset management industry as well as administrative items.
* * *SEC Asset Management Advisory CommitteeAgendaJan. 14, 20209:00 a.m.
Discussion of Committee: Agenda Items, Next Steps, Future Meeting Topics, and Subcommittees4:30 p.m. Adjournment"
SEC,2020-01-08T10:48:00Z,https://www.sec.gov/news/press-release/2020-5,SEC Proposes Improvements to Governance of Market Data Plans,"The consolidated market data produced pursuant to the current NMS plans is a critical component of the national market system through which these investments are priced and traded.
Market developments have given rise to concerns about whether—as currently structured—the existing plans for equity market data continue to fulfill appropriately their statutory purpose.
The Commission also preliminarily believes that there have not been adequate improvements made to address important differences between consolidated market data and proprietary data products.
The Commission’s proposed order includes governance provisions that the Commission preliminarily believes would enable the New Consolidated Data Plan to address concerns that have been raised about the governance of the existing Equity Data Plans and the provision of equity market data to market participants.
Until a New Consolidated Data Plan has been approved by the Commission, the current Equity Data Plans will continue to govern the collection, processing, and dissemination of equity market data."
SEC,2020-01-07T12:15:00Z,https://www.sec.gov/news/press-release/2020-4,SEC Office of Compliance Inspections and Examinations Announces 2020 Examination Priorities,"FOR IMMEDIATE RELEASE2020-4The Securities and Exchange Commission’s Office of Compliance Inspections and Examinations (OCIE) today announced its 2020 examination priorities.
“OCIE’s 2020 examination priorities identify key areas of risk, both existing and emerging, that we expect self-regulatory organizations (SROs), clearing firms, investment advisers and other market participants to identify and mitigate.
We hope that this transparency helps firms evaluate and improve their compliance programs, which ultimately helps protect investors,” said OCIE Director Pete Driscoll.
Information Security – OCIE will continue to prioritize cyber and other information security risks across the entire examination program.
Broker-dealer examinations will focus on issues relating to the preparation for and implementation of recent rulemaking, along with trading practices."
SEC,2020-01-07T11:00:00Z,https://www.sec.gov/news/press-release/2020-3,SEC Investor Advisory Committee to Hold Jan. 24 Telephone Meeting,"FOR IMMEDIATE RELEASE2020-3The Securities and Exchange Commission’s Investor Advisory Committee (IAC) will meet telephonically on Jan. 24 at 11:30 a.m. Eastern time.
The public is invited to listen to the meeting live using the dial-in details provided below.
Members of the committee represent a wide variety of investor interests, including those of individual and institutional investors, senior citizens, and state securities commissions.
The Investor Advisory Committee was established to advise the SEC on regulatory priorities, the regulation of securities products, trading strategies, fee structures, the effectiveness of disclosure, and on initiatives to protect investor interests and to promote investor confidence and the integrity of the securities marketplace.
Conference Call Details:The public may dial-in to the IAC meeting by calling 844-721-7239 (toll-free) from within the U.S. and Canada, or 409-207-6953 (caller-paid) for other international calls."
SEC,2020-01-03T12:35:00Z,https://www.sec.gov/news/press-release/2020-2,Longfin CEO Settles Fraud Action,"FOR IMMEDIATE RELEASE2020-2The Securities and Exchange Commission today announced that Longfin Corp. CEO Venkata S. Meenavalli has agreed to pay $400,000 in disgorgement and penalties to resolve the SEC’s fraud action against him.
According to the complaint, Longfin and Meenavalli then distributed over 400,000 Longfin shares to Meenavalli’s affiliates, and misrepresented the offering to Nasdaq in order to meet its listing requirements.
“As alleged in our complaint, Meenavalli abused the Reg.
The SEC filed a separate action alleging that Longfin, Meenavalli, and three affiliated individuals illegally distributed and sold more than $33 million of Longfin stock in unregistered transactions.
Hope Augustini of the SEC’s Office of General Counsel and Sarah Heaton Concannon of the Division of Enforcement provided invaluable assistance."
SEC,2020-01-02T16:30:00Z,https://www.sec.gov/news/press-release/2020-1,SEC Charges Six Individuals in International Microcap Fraud Schemes,"FOR IMMEDIATE RELEASE2020-1The Securities and Exchange Commission today charged six individuals and their companies with participating in schemes that allegedly generated more than $35 million of illegal sales of stock in at least 45 microcap companies.
The charges contained in two complaints reflect investigations by staff in the SEC’s New York and Boston offices, and assistance from multiple regulators outside the U.S.
In a parallel action, the U.S. Attorney’s Office for the Southern District of New York today announced criminal charges against Ciapala and Blacklight.
“The charges here highlight our work with overseas securities regulators to root out players who use microcap markets to take advantage of U.S. investors,” said Paul Levenson, Director of the SEC’s Boston Regional Office.
The SEC is seeking permanent injunctions, disgorgement of allegedly ill-gotten gains plus interest, penalties, and penny stock bars."
SEC,2019-12-30T12:30:04Z,https://www.sec.gov/news/press-release/2019-276,SEC Proposes to Codify Certain Consultations and Modernize Auditor Independence Rules,"FOR IMMEDIATE RELEASE2019-276The Securities and Exchange Commission today announced that it is proposing amendments to codify certain staff consultations and modernize certain aspects of its auditor independence framework.
* * *FACT SHEETAmendments to Rule 2-01, Qualification of AccountantsHighlightsThe Commission proposed amendments designed to modernize certain auditor independence requirements.
Example 1 – Student LoansAudit Firm has an audit partner based in Atlanta who continues to pay his student loans taken to attend college before starting his career at Audit Firm.
Audit Firm A is the auditor of Company X.
SEC staff has provided similar feedback in these types of scenarios over the past decade."
SEC,2019-12-23T14:35:00Z,https://www.sec.gov/news/press-release/2019-275,"Susan Nash, Associate Director in Division of Investment Management, to Leave SEC After 30 Years of Public Service","FOR IMMEDIATE RELEASE2019-275The Securities and Exchange Commission today announced that Susan Nash, Associate Director and Senior Policy Advisor to the Director, Division of Investment Management, will retire from the SEC at the end of this month after 30 years of public service.
Ms. Nash has been a leader in the agency’s domestic and international work related to emerging trends in the asset management industry and in discussions of financial stability.
Throughout her service, she has also been a key architect of disclosure policy for mutual funds, variable annuities, and other investment companies.
In 2016, Ms. Nash transferred on a temporary appointment to the Financial Stability Board in Basel, Switzerland, where she was involved in international policy work relating to asset management, as well as cybersecurity for financial institutions.
“Susan has served America’s Main Street investors and our markets very well,” said SEC Chairman Jay Clayton."
SEC,2019-12-19T17:08:00Z,https://www.sec.gov/news/press-release/2019-274,SEC Charges Recidivist Investment Adviser With Defrauding Retirees,"FOR IMMEDIATE RELEASE2019-274The Securities and Exchange Commission today charged Sacramento, California-based investment adviser firm Springer Investment Management, Inc. dba Springer Financial Advisors (SFA) and owner Keith Springer with defrauding hundreds of retail clients, most of them in or close to retirement.
The SEC's complaint alleges that Springer and SFA received millions of dollars in undisclosed compensation and other benefits for recommending certain investment products while claiming that they did not have any conflicts of interest.
The SEC's complaint, filed in federal court in Sacramento, charges Springer and SFA with violating the antifraud provisions of the federal securities laws as well as SEC rules concerning advertisements, compliance, required disclosures, SEC reporting, and recordkeeping.
The SEC's investigation was conducted by Sallie S. Kim and supervised by Monique C. Winkler in the San Francisco Regional Office.
A related SEC examination led to the investigation and was conducted by Kenneth P. Schneider, Erica R. Gould, Steven R. Wolz, Benjamin Yu, and Matthew M. O'Toole of the San Francisco Regional Office."
SEC,2019-12-19T16:16:00Z,https://www.sec.gov/news/press-release/2019-273,SEC Announces Robert A. Marchman as Senior Policy Advisor on Diversity and Inclusion,"FOR IMMEDIATE RELEASE2019-273The Securities and Exchange Commission today announced the appointment of Robert A. Marchman as Senior Policy Advisor on Diversity and Inclusion.
Mr. Marchman will also assist the agency's ongoing efforts to promote financial literacy and inclusion in underserved portions of the investor community.
Mr. Marchman joins the SEC from the Financial Industry Regulatory Authority (FINRA), where most recently he served as special advisor to the head of the Department of Enforcement.
That means prioritizing diversity, inclusion, and opportunity, both within the agency and through our outreach to Main Street investors and market participants.""
Prior to joining FINRA, Mr. Marchman led the New York Stock Exchange Regulation's Enforcement Division, Regulatory Risk Group and its Market Surveillance Departments."
SEC,2019-12-19T16:00:00Z,https://www.sec.gov/news/press-release/2019-272,Small Business Advocate Releases First Annual Report,"FOR IMMEDIATE RELEASE2019-272The Securities and Exchange Commission’s Office of the Advocate for Small Business Capital Formation today released its inaugural Annual Report for Fiscal Year 2019.
The report provides a retrospective of the office’s first year, including engagements with small businesses and investors across the country designed to bring their voices and perspectives to the SEC on small business capital formation issues.
The report also features data on the state of U.S. small business capital formation as well as policy recommendations from the office.
“The market has asked for data, and this report provides meaningful information on the state of small business capital formation to help evaluate the current flow of investment capital between small businesses and investors.
The report also sets forth policy recommendations proposed as pragmatic and principles-based solutions to issues voiced to our office by small businesses and their investors, from start-up to small cap.”"
SEC,2019-12-19T15:45:00Z,https://www.sec.gov/news/press-release/2019-271,SEC Files Charges in Ponzi Scheme Targeting Hispanic Community,"FOR IMMEDIATE RELEASE2019-271The Securities and Exchange Commission today announced charges against Edward Espinal, of Wayne, New Jersey, and his company, Cash Flow Partners LLC, in connection with an alleged $5 million Ponzi scheme that defrauded at least 90 investors, many of whom were members of the Hispanic community.
Espinal and Cash Flow Partners allegedly guaranteed investors rates of return between 1.25% and 4% per month.
The complaint alleges that, in reality, Cash Flow Partners’ purported real estate “fund” owned only two residential properties, neither of which were ever sold.
It May Make You a Target for Fraud and Avoiding Investment Fraud in Your Faith-Based Community, and to access the investor protection resources at Investor.gov.
In a parallel action, the U.S. Attorney’s Office for the District of New Jersey today announced criminal charges against Espinal."
SEC,2019-12-19T12:00:03Z,https://www.sec.gov/news/press-release/2019-270,SEC Names David Bottom as Chief Information Officer,"FOR IMMEDIATE RELEASE2019-270The Securities and Exchange Commission (SEC) today announced that David Bottom has been appointed as the agency’s Chief Information Officer (CIO).
In this role, Mr. Bottom will be responsible for overseeing the security and overall functions of the agency’s information technology systems.
Most recently, Mr. Bottom has served as Chief Information Officer and Chief Data Officer at the Office of Intelligence and Analysis (I&A) in the Department of Homeland Security.
“I am pleased to welcome David to the SEC as our Chief Information Officer,” said Chairman Jay Clayton.
“The SEC will continue to benefit from his expertise as he returns to his role as Deputy CIO and Chief Technology Officer."""
SEC,2019-12-18T16:00:00Z,https://www.sec.gov/news/press-release/2019-269,MetLife to Pay $10 Million for Longstanding Internal Control Failures,"MetLife has agreed to pay $10 million to settle the charges.
According to the SEC’s order, MetLife improperly released reserves for annuity benefits associated with MetLife’s Retirement and Income Solutions Business, which resulted in an increase in income.
The SEC’s order also finds that MetLife overstated reserves and understated income relating to variable annuity guarantees assumed by a MetLife subsidiary.
To correct this error, MetLife reduced reserves by $896 million as of year-end 2017.
“The Commission found that MetLife’s insufficient internal controls caused longstanding accounting errors.”The SEC’s order finds that MetLife violated the books and records and internal accounting controls provisions of the federal securities laws."
SEC,2019-12-18T15:15:00Z,https://www.sec.gov/news/press-release/2019-268,SEC Charges Broker-Dealers With Illicitly Profiting in Partial Tender Offer,"FOR IMMEDIATE RELEASE2019-268The Securities and Exchange Commission today announced settled charges against two registered broker-dealers, Bluefin Trading LLC and Critical Trading LLC, for violating the so-called “short tender rule” and enriching themselves at the expense of other participants in a partial tender offer.
According to the SEC’s orders, as part of a 2016 partial tender offer for the common stock of Lockheed Martin Corp., Bluefin and Critical each independently tendered more Lockheed shares than their net long positions in that security in violation of the short tender rule.
Because partial tender offers are for less than all of the outstanding shares of a security, if the tender offer is oversubscribed, the company accepts shares pro rata.
Here, Lockheed’s partial tender offer was oversubscribed, and the orders finds that, by tendering excess shares, Bluefin and Critical caused Lockheed to accept more shares from them and fewer shares from other participants.
“The Commission’s short tender rule is designed to provide fairness for all participants in partial tender offers,” said Antonia Chion, Associate Director of the SEC’s Division of Enforcement."
SEC,2019-12-18T14:05:07Z,https://www.sec.gov/news/press-release/2019-267,"Issuer Settles Unregistered ICO Charges, Agrees to Return Funds and Register Tokens","FOR IMMEDIATE RELEASE2019-267The Securities and Exchange Commission today announced settled charges against blockchain technology company Blockchain of Things Inc. (BCOT) for conducting an unregistered initial coin offering (ICO) of digital tokens.
As noted in the SEC’s order, BCOT explained that its platform was intended to allow third-party developers to build applications for message transmission and logging, digital asset generation, and digital asset transfer.
The order further found that BCOT did not register its ICO pursuant to the federal securities laws, nor did it qualify for an exemption from the registration requirements.
Pursuant to the order, BCOT undertakes to return funds to those investors who purchased tokens in the ICO and request a return of the funds.
The company also will register its tokens as securities pursuant to the Securities Exchange Act of 1934 and will file required periodic reports with the Commission."
SEC,2019-12-18T13:19:13Z,https://www.sec.gov/news/press-release/2019-266,SEC Approves 2020 PCAOB Budget and Accounting Support Fee,"FOR IMMEDIATE RELEASE2019-266The Securities and Exchange Commission voted today to approve the 2020 budget of the Public Company Accounting Oversight Board (PCAOB) and the related annual accounting support fee.
The accounting support fee totals $270.2 million, approximately 2.8% more than the 2019 accounting support fee, of which $239.7 million will be assessed on public companies and $30.5 million will be assessed on broker-dealers.
***FACT SHEETPublic Company Accounting Oversight Board 2020 Budget and Accounting Support FeeDecember 18, 2019HighlightsThe Securities and Exchange Commission today voted to approve the 2020 budget of the Public Company Accounting Oversight Board (PCAOB) and the related annual accounting support fee.
On November 19, 2019, the PCAOB adopted its 2020 budget, accounting support fee, and its strategic plan for 2019-2023, including:A total budget of $284.7 million.
The 2020 budget will be funded primarily by the 2020 accounting support fee of $270.2 million, which is approximately 2.8% higher than the 2019 Commission-approved accounting support fee of $262.9 million."
SEC,2019-12-18T12:20:00Z,https://www.sec.gov/news/press-release/2019-265,SEC Proposes to Update Accredited Investor Definition to Increase Access to Investments,"* * *FACT SHEETAmending the “Accredited Investor” DefinitionDec. 18, 2019The Securities and Exchange Commission today proposed amendments to the definition of “accredited investor” in the Commission’s rules and the definition of “qualified institutional buyer” in Rule 144A under the Securities Act of 1933.
The proposed amendments to the accredited investor definition would add new categories of qualifying natural persons and entities and make certain other modifications to the existing definition.
The proposed amendments to the qualified institutional buyer definition would expand the list of eligible entities under that definition.
HighlightsThe proposed amendments to the accredited investor definition would add new categories of natural persons based on professional knowledge, experience, or certifications.
The proposed amendments would also add new categories of entities, including a “catch-all” category for any entity owning in excess of $5 million in investments."
SEC,2019-12-18T11:45:08Z,https://www.sec.gov/news/press-release/2019-264,SEC Proposes Rules to Implement the Statutory Mandate to Adopt Resource Extraction Disclosure Rules,"The Commission first adopted rules in this area in 2012, as mandated by the Dodd-Frank Wall Street Reform and Consumer Protection Act (“Dodd-Frank Act”).
Although the joint resolution of Congress vacated the 2016 rules, the statutory mandate remains in effect.
***FACT SHEETDisclosure of Payments by Resource Extraction IssuersDec. 18, 2019The Securities and Exchange Commission today proposed rules to implement Section 13(q) of the Exchange Act, mandated by the Dodd-Frank Act.
The proposed rules would require public disclosure of company-specific, project-level payment information.
The proposed rules include several changes compared to the 2016 rules vacated pursuant to the Congressional Review Act."
SEC,2019-12-18T11:43:00Z,https://www.sec.gov/news/press-release/2019-263,SEC Adopts Actions to Stand Up Security-Based Swap Regulatory Regime,"The adoption of this package also stands up the Commission’s broad security-based swap regulatory regime as it triggers the compliance date for security-based swap entities to register with the Commission and the implementation period for previously adopted rules under Title VII of the Dodd-Frank Wall Street Reform and Consumer Protection Act.
may be predicated on the nonresident SBS Entity obtaining the prior consent of the persons whose information is or will be included in the books and records.
Notwithstanding this recordkeeping relief, the SBS Entity must comply with Section 15F(b)(6) of the Exchange Act.
Other HighlightsThe Commission also issued a statement with regard to compliance with rules for security-based swap data repositories and Regulation SBSR governing regulatory reporting and public dissemination of security-based swap transactions.
In this regard, the Commission set forth which actions with respect to security-based swap reporting rules will not provide a basis for enforcement action for four years following Regulation SBSR’s first compliance date."
SEC,2019-12-18T10:51:00Z,https://www.sec.gov/news/press-release/2019-262,SEC Adopts Risk Mitigation Techniques for Uncleared Security-Based Swaps,"FOR IMMEDIATE RELEASE2019-262The Securities and Exchange Commission today voted to adopt rules requiring the application of risk mitigation techniques to portfolios of uncleared security-based swaps.
Finally, the Commission amended its recently-adopted recordkeeping, reporting, and notification rules to incorporate records relating to the new risk mitigation requirements.
* * *FACT SHEETRisk Mitigation Techniques for Uncleared Security-Based SwapsDecember 18, 2019ActionThe Securities and Exchange Commission today voted to adopt new Rules 15Fi-3 through 15Fi-5 under the Securities Exchange Act of 1934 (“Exchange Act”), which require the application of specific risk mitigation techniques to portfolios of uncleared security-based swaps.
establishes a reporting obligation in the event of certain unresolved security-based swap valuation disputes.
Require that the security-based swap trading relationship documentation include credit support arrangements addressing certain margin-related matters identified in the rule."
SEC,2019-12-17T15:52:00Z,https://www.sec.gov/news/press-release/2019-261,Silicon Valley IT Administrator and Friends Charged in Multimillion Dollar Insider Trading Ring,"FOR IMMEDIATE RELEASE2019-261The Securities and Exchange Commission today announced insider trading charges against five friends who repeatedly traded on confidential earnings information about a Silicon Valley cloud-computing company, reaping millions of dollars in trading profits.
After the FBI interviewed Nellore about the trading in May, he purchased one-way tickets to India for himself and his family and was arrested at the airport.
The U.S. Attorney’s Office for the Northern District of California today announced criminal charges against Nellore and Barama.
The case was supervised by Jennifer J. Lee and Monique C. Winkler of the San Francisco Regional Office.
The SEC appreciates the assistance of the U.S. Attorney’s Office for the Northern District of California, the Federal Bureau of Investigation, and the Financial Industry Regulatory Authority."
SEC,2019-12-16T13:48:00Z,https://www.sec.gov/news/press-release/2019-260,SEC Charges Former Goldman Sachs Executive With FCPA Violations,"FOR IMMEDIATE RELEASE2019-260The Securities and Exchange Commission today announced charges against former Goldman Sachs Group Inc. executive Tim Leissner for engaging in a corruption scheme, by which he obtained millions of dollars by paying unlawful bribes to various government officials to secure lucrative contracts for Goldman Sachs.
Leissner has agreed to a settlement of the alleged violations of the Foreign Corrupt Practices Act (FCPA) that includes a permanent bar from the securities industry.
According to the SEC's order, beginning in 2012, Leissner, as participating managing director of Goldman Sachs, used a third party intermediary to bribe high-ranking government officials in Malaysia and the Emirate of Abu Dhabi.
The order finds that these bribes enabled Goldman Sachs to obtain lucrative business from 1Malaysia Development Berhard (1MDB), a Malaysian government owned investment fund, including underwriting $6.5 billion in bond offerings.
""Individual conduct lies at the heart of all bribery schemes,"" said Charles Cain, Chief of the SEC Enforcement Division’s FCPA Unit."
SEC,2019-12-11T16:26:00Z,https://www.sec.gov/news/press-release/2019-259,"SEC Charges Founder, Digital-Asset Issuer With Fraudulent ICO","The SEC's complaint alleges that from August 2017 to April 2018, Eran Eyal, founder of UnitedData, Inc. d/b/a Shopin, conducted a fraudulent unregistered securities offering by selling Shopin Tokens in an ICO.
The SEC's investigation was conducted by Jon Daniels and John O. Enright of the Cyber Unit and Bennett Ellenbogen of the New York Regional Office, and the litigation will be conducted by Victor Suthammanont of the New York Regional Office and Messrs. Daniels and Ellenbogen.
The case is being supervised by Sanjay Wadhwa, Senior Associate Director of the New York Regional Office.
Investors in the Shopin ICO who believe they may be a victim should contact the SEC at its TCR page.
The SEC's Office of Investor Education and Advocacy issued an Investor Bulletin on initial coin offerings in July 2017."
