Website,Headline,Link,Paragraph,Image URL,Timestamp,Summary,Topic
Compliance Week,SEC investigating iQIYI over accounting scandal,https://www.complianceweek.com/accounting-and-auditing/sec-investigating-iqiyi-over-accounting-scandal/29316.article,,,2020-08-14T18:03:00+01:00,"iQIYI announced in second-quarter results published Thursday that it’s under investigation by the Securities and Exchange Commission over allegations the China-based video-streaming company overstated its revenues and subscriber numbers.
In the report, Wolfpack Research claims iQIYI was “committing fraud well before its IPO in 2018 and has continued to do so ever since.
The SEC is now investigating.
In its regulatory filing, iQIYI said it is “cooperating with the SEC.
We cannot predict the timing, outcome, or consequences of the SEC investigation.”iQIYI has previously denied the allegations.",Investigations
Compliance Week,New survey highlights internal audit’s vital role in fraud risk management,https://www.complianceweek.com/accounting-and-auditing/new-survey-highlights-internal-audits-vital-role-in-fraud-risk-management/29309.article,,,2020-08-13T17:48:00+01:00,"It’s against this backdrop that Kroll and the IIA released their survey, “Fraud Risk Management in Internal Audit,” which garnered responses from over 700 internal audit professionals across the globe and across industries.
According to the findings, most respondents expressed confidence overall in the effectiveness of their fraud risk management programs, with 54 percent stating they felt their organization’s fraud risk management was good (35 percent), very good (16.5 percent), or excellent (2.5 percent).
IIA: The role of internal audit in fraud risk management The Institute of Internal Auditors published a position paper on how internal audit can play an optimal role in fraud risk management.
When asked which team leads fraud risk management overall, the most common answer was internal audit, followed by a “combination” of internal audit, compliance, executive, legal, and operational management.
Internal audit barriersRegardless of the extent of internal audit’s role in managing fraud risk or organization size, most internal audit survey respondents reported facing some sort of barrier that hinders their involvement.",Investigations
Compliance Week,FRC closes accounting investigation into Mitie Group,https://www.complianceweek.com/accounting-and-auditing/frc-closes-accounting-investigation-into-mitie-group/29191.article,,,2020-07-15T17:07:00+01:00,"The U.K. Financial Reporting Council on Wednesday announced the closure of its nearly three-year-long investigation into the financial statements of facility management firm Mitie Group for the year ended March 31, 2016.
The FRC opened the probe in November 2017, four months after initiating an investigation into Deloitte’s audit of Mitie for the years ended March 31, 2015, and March 31, 2016.
“After a detailed review of the evidence, the Executive Counsel has decided that the evidential test for bringing enforcement action is not met,” the FRC said Wednesday of the Mitie probe.
Prior to the probe it just closed, the FRC conducted a Corporate Reporting Review of Mitie’s 2016 annual report and accounts.
The agency said its concerns were “satisfactorily addressed” following updates made by Mitie in its 2017 annual report.",Investigations
Compliance Week,"SEC, DOJ close FCPA probes into USANA",https://www.complianceweek.com/anti-corruption/sec-doj-close-fcpa-probes-into-usana/29138.article,,,2020-07-01T15:36:00+01:00,"Specifically, USANA disclosed that “a material weakness in our internal control over financial reporting was reported” for the fiscal year ended Dec. 31, 2016.
“The ineffectiveness of these internal controls did not result in a restatement of previously issued interim or annual consolidated financial statements,” the company stated in its disclosure.
USANA said it subsequently provided additional information to both the SEC and Justice Department and cooperated with both agencies since first advising them of the investigation.
During fiscal year 2017, the company implemented several actions to remediate the issues it discovered.
In Monday’s regulatory filing, the company said it was informed by the SEC on June 24 that the agency “had closed its investigation and declined any enforcement action.",Investigations
Compliance Week,"FRC to probe EY, PwC audits of London Capital & Finance",https://www.complianceweek.com/accounting-and-auditing/frc-to-probe-ey-pwc-audits-of-london-capital-and-finance/29116.article,,,2020-06-24T18:33:00+01:00,"The Financial Reporting Council (FRC), the United Kingdom’s corporate governance regulator, announced Wednesday it has commenced three investigations into the audits of investment firm London Capital & Finance.
The investigations will be conducted by the FRC’s Enforcement Division under the Audit Enforcement Procedure.
The investigations are the result of a financial scandal in which London Capital & Finance sold £236 million (U.S. $293 million) worth of bonds promising investor returns of 6.5 to 8 percent a year.
The investment firm ended up collapsing last year, however, with more than 11,000 investors suffering significant losses.
FCA investigationMeanwhile, an independent investigation into the Financial Conduct Authority’s (FCA) handling of the matter has been delayed.",Investigations
Compliance Week,Investigation into EY’s audit of Danske Bank dropped,https://www.complianceweek.com/regulatory-enforcement/investigation-into-eys-audit-of-danske-bank-dropped/29000.article,,,2020-06-01T17:40:00+01:00,"Denmark’s state prosecutor has dropped its investigation against Ernst & Young into whether the accounting firm violated anti-money laundering laws in connection with its audit of Danske Bank, the Danish Business Authority (DBA) announced Friday.
From 2007 to 2015, around €200 billion (U.S. $223 billion) flowed through the non-resident portfolio of Danske Bank’s Estonia branch, covering around 15,000 customers.
An investigation commissioned by Danske Bank in 2017 concluded that most of the payments were “found to be suspicious.”In April 2019, the Danish Business Authority requested that the State Attorney for the Special Economic and International Crime (SØIK) investigate EY concerning allegations the accounting firm was aware of potential money-laundering issues at Danske Bank in 2014 but did not carry out a further investigation nor notify authorities.
In the latest development, the DBA last week announced SØIK dropped its investigation into EY, stating it was informed on April 3 by SØIK that the investigation ended due to finding “no reasonable suspicion that any offense has been committed.” According to the DBA, SØIK did not find evidence indicating EY was “aware of specific transactions or patterns of transactions.” The DBA said it has taken note of SØIK’s decision.
In its 2019 annual report, Danske Bank said it “remains in dialogue” with various international authorities—including in the United States, Britain, Estonia, and France—regarding the money-laundering investigation.",Investigations
Compliance Week,SFO closes bribery investigation into ABB,https://www.complianceweek.com/anti-bribery/sfo-closes-bribery-investigation-into-abb/28974.article,,,2020-05-27T15:13:00+01:00,"The U.K. Serious Fraud Office announced May 19 it closed its bribery investigation into power and automation technology provider ABB after concluding the case “did not meet the relevant test for prosecution.”The SFO makes charging decisions on the basis of the test in the Code for Crown Prosecutors.
“This specifies that the evidence must support a realistic prospect of conviction and that the prosecution must be in the public interest,” the SFO said.
“In this instance, after an extensive and careful examination of the available evidence, the SFO found that the case did not pass the Code Test.”The SFO first announced the launch of the ABB investigation in February 2017 into the activities of its U.K. subsidiaries, their officers, employees, and agents for suspected offenses of bribery and corruption.
The SFO said the ABB probe related to its ongoing investigation into the activities of oil services provider Unaoil, which has faced disruption from the coronavirus pandemic.",Investigations
Compliance Week,"FRC probes KPMG, PwC over audits of Eddie Stobart Logistics",https://www.complianceweek.com/accounting-and-auditing/frc-probes-kpmg-pwc-over-audits-of-eddie-stobart-logistics/28973.article,,,2020-05-27T15:01:00+01:00,"The Financial Reporting Council, the U.K.’s accounting watchdog, announced Tuesday the launch of investigations into Big Four firms KPMG and PwC concerning the audits of U.K. logistics company Eddie Stobart Logistics.
The FRC said it has commenced the investigations into the audits of Eddie Stobart Logistics for the year ended Nov. 30, 2017, regarding the KPMG audit, and for the year ended Nov. 30, 2018, regarding the PwC audit.
The investigations will be conducted by the FRC’s Enforcement Division.
Eddie Stobart Logistics suspended trading of its shares last year after a review conducted by former Chief Financial Officer Anoop Kang found the company’s 2018 adjusted operating profit was overstated by about £2 million (U.S. $2.46 million).
In a statement, a KPMG spokesperson said, “We will cooperate fully with the FRC to conclude this matter as quickly as possible.”",Investigations
Compliance Week,SEC: Enforcement efforts still extend beyond coronavirus,https://www.complianceweek.com/regulatory-enforcement/sec-enforcement-efforts-still-extend-beyond-coronavirus/28906.article,,,2020-05-13T20:36:00+01:00,"Steven Peikin, co-director of the SEC’s Enforcement Division, provided a look into the agency’s enforcement priorities during a keynote address at the Securities Enforcement Forum West 2020 on Tuesday.
While the bulk of his speech focused on the actions of the SEC’s Coronavirus Steering Committee created in late March, Peikin’s wider message for the ethics and compliance community can be summed up as follows: The Enforcement Division is still continuing full steam ahead with its non-coronavirus enforcement efforts.
In fact, the Enforcement Division has had to deal with increased volume on the investigative front.
Since mid-March, Division staff has triaged more than 4,000 tips, complaints, and referrals, a 35 percent increase over the same period last year, Peikin said.
In his remarks, Peikin discussed a handful of specific areas of coronavirus enforcement focus:Microcap fraud.",Investigations
Compliance Week,"Luckin Coffee fires CEO, COO over accounting scandal",https://www.complianceweek.com/accounting-and-auditing/luckin-coffee-fires-ceo-coo-over-accounting-scandal/28901.article,,,2020-05-13T16:45:00+01:00,"Luckin Coffee, the China-based equivalent of Starbucks in the United States roiled by allegations of fabricating millions in 2019 sales, has fired its chief executive officer and reshuffled top leadership in response to the scandal.
Luckin Coffee initially denied the allegations but reversed course in April when it announced it had discovered fabricated transactions.
In April, Nasdaq halted trading of Luckin Coffee while the investigations proceed.
Just over two years since it was founded, Luckin Coffee had 4,500 stores in China by the end of 2019, more than the total number of Starbucks in China.
Another company, China-based video-streaming company iQIYI, is accused of similar manipulation.",Investigations
Compliance Week,Embattled Wirecard appoints new CCO,https://www.complianceweek.com/grapevine/embattled-wirecard-appoints-new-cco/28890.article,,,2020-05-11T18:11:00+01:00,"The management overhaul comes as Wirecard continues to face scrutiny from German financial market watchdog BaFin regarding suspected market manipulation in the company’s stock.
BaFin had of late turned its attention to whether Wirecard was communicating with investors directly ahead of the publication of a critical KPMG audit recently concluded.
James Freis will take over as chief compliance officer at Wirecard, effective July 1.
He will be responsible for the newly created “Integrity, Legal and Compliance” department, and the legal, contracts, and compliance functions will be bundled under his jurisdiction.
… We will do everything necessary to lead our company from operational success to operational success with a steady hand, but resolutely and unwaveringly.”",Investigations
Compliance Week,Seven tips for internal investigations in the age of coronavirus,https://www.complianceweek.com/investigations/seven-tips-for-internal-investigations-in-the-age-of-coronavirus/28870.article,,,2020-05-11T12:44:00+01:00,"For companies, compliance professionals, and lawyers who are currently conducting or about to begin complicated internal investigations, we suggest a few practical pointers gleaned from our recent experience:Data security laws.
Be mindful of data security and privacy laws affecting electronic data transfer and telephone and video conferences.
Be especially careful to maintain rigorous data security, particularly working from home offices.
The technology has never been easier, but it is critical that the investigations team be fully proficient in advance of the interviews.
The technology has never been easier, but it is critical that the investigations team be fully proficient in advance of the interviews.",Investigations
Compliance Week,Alexion nears $25M settlement with SEC in FCPA probe,https://www.complianceweek.com/regulatory-enforcement/alexion-nears-25m-settlement-with-sec-in-fcpa-probe/28862.article,,,2020-05-07T14:19:00+01:00,"Alexion Pharmaceuticals said in a regulatory filing Wednesday it is nearing a $25 million settlement with the Securities and Exchange Commission concerning an investigation into the company’s compliance with the Foreign Corrupt Practices Act spanning various countries.
As previously disclosed, Alexion first received a subpoena in May 2015 concerning an investigation by the SEC’s Enforcement Division “requesting information related to our grant-making activities and compliance with the FCPA in various countries.” Additionally, Alexion received a request from the Department of Justice in October 2015 “for the voluntary production of documents and other information pertaining to Alexion’s compliance with the FCPA.”The investigations focused on operations in various countries—including Brazil, Colombia, Japan, Russia, and Turkey—and Alexion’s compliance with the FCPA and other applicable laws, the regulatory filing stated.
Both agencies also sought information “related to Alexion’s recalls of specific lots of SOLIRIS and related securities disclosures.”In its latest regulatory filing, for the quarter ending March 31, 2020, Alexion said it has “reached an agreement in principle with the SEC Enforcement Division staff to settle the claims relating to the SEC investigation, pursuant to which we would pay an aggregate amount less than $25 million to resolve the investigation.
As a result, we have accrued a liability in such amount in our financial statements for the quarter ended March 31, 2020.” Additionally, Alexion said it has recently been informed by the Department of Justice that “has closed its inquiry into these matters.”Alexion said it is “committed to strengthening its compliance program and is currently enhancing and continuing to implement a comprehensive company-wide transformation plan that is designed to enhance our business processes, structures, controls, training, talent, and systems across Alexion’s global operations.”",Investigations
Compliance Week,EY audit of NMC Health under investigation,https://www.complianceweek.com/accounting-and-auditing/ey-audit-of-nmc-health-under-investigation/28859.article,,,2020-05-06T18:10:00+01:00,"The U.K. Financial Reporting Council (FRC) announced Monday it has opened an investigation into Ernst and Young’s audit of the 2018 financial statements of NMC Health, a healthcare provider based in the United Arab Emirates that’s currently under investigation for accounting fraud.
The investigation by the FRC’s Enforcement Division began April 15 and concerns the financial statements of NMC Health for the year ended Dec. 31, 2018.
It also attacked NMC Health for having insufficient governance.
NMC’s existing board of directors currently has no decision-making powers, which “transfer to the administrators, who are responsible for the day-to-day running of the company,” NMC Health said.
As of March, NMC Health warned its estimated debt position stands at $6.6 billion.",Investigations
Compliance Week,Watch out: Why luxury wristwear could be sign of corruption,https://www.complianceweek.com/anti-corruption/watch-out-why-luxury-wristwear-could-be-sign-of-corruption/28825.article,,,2020-04-30T16:17:00+01:00,"The watch is seen by many as a status symbol and proposes success, wealth, and as the lawyer identified, expense.
In 2014, Graff produced the most expensive watch ever made.
Anti-corruption groups around the world regularly photograph public officials in order to identify the watch they may be wearing.
So watch out and look for one of the potential telltale signs of corruption: expensive tastes and expensive watches.
Broumand will eventually stand trial, and it is reasonable to assume he will not be wearing a smile or a gold Rolex watch.",Investigations
Compliance Week,DOJ begins enforcement crackdown on coronavirus fraud,https://www.complianceweek.com/regulatory-enforcement/doj-begins-enforcement-crackdown-on-coronavirus-fraud/28656.article,,,2020-03-24T14:42:00+00:00,"The Department of Justice has acted swiftly on its vow to crack down on fraud during the coronavirus pandemic, issuing its first related enforcement action Sunday.
The announcement of the enforcement action comes less than a week after Attorney General William Barr shared an internal memo with all U.S. attorneys general emphasizing the DOJ’s desire to prioritize enforcement against coronavirus fraudsters.
“The pandemic is dangerous enough without wrongdoers seeking to profit from public panic, and this sort of conduct cannot be tolerated,” Barr wrote.
“Every U.S. Attorney’s office is, thus, hereby directed to prioritize the detection, investigation, and prosecution of all criminal conduct related to the current pandemic.”The Federal Trade Commission and U.S. Food and Drug Administration have similarly focused on thwarting coronavirus fraud.
Other high-profile cases of crackdowns on coronavirus fraud include New York Attorney General Letitia James’ threat of legal action against far-right conspiracy theorist Alex Jones for his marketing and selling of toothpaste claimed to prevent and cure coronavirus.",Investigations
Compliance Week,TRACE: Bribery enforcement down in 2019,https://www.complianceweek.com/anti-bribery/trace-bribery-enforcement-down-in-2019/28644.article,,,2020-03-20T17:32:00+00:00,"They made up 20 percent of all non-U.S. investigations, with 49 non-U.S. foreign investigations and 46 non-U.S. domestic investigations.
From an enforcement action standpoint, excluding those brought by the United States, the extractives industry, too, has experienced the most for alleged bribery of domestic or foreign officials, with 42 non-U.S. foreign enforcement actions and 18 non-U.S. domestic enforcement actions (25 percent of all non-U.S. bribery enforcement actions).
Additionally, manufacturers and services providers saw 16 enforcement actions resulting from domestic bribery and 18 from foreign bribery.
The extractive industries also saw the most U.S. enforcement actions, with 18 percent of all such U.S. enforcement actions, followed by manufacturers/service providers with approximately 15 percent and aerospace/defense/security with approximately 12 percent.
Overall, the number of global and U.S. enforcement cases involving bribery of foreign officials dropped in 2019, with a 19 percent decrease in U.S. enforcement actions and a 45 percent decrease in non-U.S. enforcement actions.",Investigations
Compliance Week,Tee International revamps internal controls amid investigation,https://www.complianceweek.com/internal-controls/tee-international-revamps-internal-controls-amid-investigation/28638.article,,,2020-03-19T16:46:00+00:00,"Tee International said in a March 15 regulatory filing that it has made several enhancements to its compliance, risk management, and internal controls amid an ongoing investigation into its former group chief executive Phua Chian Kin for allegedly stealing company funds.
Tee said it discovered the unauthorized remittances while preparing its financial statements for the year ended May 31, 2019.
“The Exchange expects issuers to have in place appropriate internal controls to monitor material disbursements of issuer’s funds,” the SGX stated.
“The company has now enhanced its policies to prohibit payments to RP/IP which are not on the approved vendor list.” Tee described other enhancements to its internal controls, as well.
Tee added that the testing of the implementation of the enhanced internal controls and policies and procedures will be ongoing as part of the current three-year internal audit plan.",Investigations
Compliance Week,Benefits of tele-investigating in the time of coronavirus,https://www.complianceweek.com/investigations/benefits-of-tele-investigating-in-the-time-of-coronavirus/28607.article,,,2020-03-16T14:28:00+00:00,"On March 6, the Wall Street Journal reported compliance officers and lawyers charged with conducting internal investigations and bribery risk assessments would face increased challenges as the novel coronavirus spread.
A week later, more and more companies are encouraging (if not requiring) employees to work from home.
Intervening in the virus’ spread by shuttering the windows is a vehicle for “flattening the curve,” or slowing the rate of growth.
According to one study cited in Johnson’s “Science of Workplace Investigations” seminar, the average person does better at spotting lies by hearing the interviewee rather than hearing and seeing them.
Johnson’s next “Science of Workplace Investigations” seminar is scheduled to take place June 18 in Washington, D.C. For more information, visit clearlawinstitute.com.",Investigations
Compliance Week,John Wood Group reserves $46M to resolve bribery investigations,https://www.complianceweek.com/anti-bribery/john-wood-group-reserves-46m-to-resolve-bribery-investigations/28598.article,,,2020-03-12T17:13:00+00:00,"In July 2017, the SFO opened an investigation into the company, its predecessor companies, and associated persons.
“The investigation focuses on the past use of third parties and possible bribery and corruption and related offenses and relates to various jurisdictions,” Wood Group said in its 2019 annual report, released Tuesday.
“Independently, the Group has conducted an internal investigation into the historical engagement of Unaoil by legacy Wood Group companies, reviewing information available to the Group in this context.”“This internal investigation confirmed that a legacy Wood Group joint venture engaged Unaoil and that the joint venture made payments to Unaoil under agency agreements,” it added.
Wood Group said it could face further potential civil and criminal consequences in relation to the SFO investigation.
At this time, however, it said there have been “no material developments in the previously disclosed investigations in the United Kingdom and in the United States.",Investigations
Compliance Week,10 takeaways from ‘Science of Workplace Investigations’,https://www.complianceweek.com/investigations/10-takeaways-from-science-of-workplace-investigations/28597.article,,,2020-03-11T21:34:00+00:00,"Michael W. Johnson, former U.S. Department of Justice attorney and CEO of Clear Law Institute, offered a “Science of Workplace Investigations” seminar on Tuesday, in partnership with Compliance Week, that delved into best practices for investigations.
Much like a journalist researching an article, a workplace investigator should probe an interviewee politely rather than come on strong.
Workplace investigations differ from what you’ve seen on SVU.
The standard of proof in a workplace investigation is not like a criminal prosecution.
His investigations training has been featured in articles in the Wall Street Journal and The New Yorker.",Investigations
Compliance Week,10 tips to meet government expectations of remediation programs,https://www.complianceweek.com/opinion/10-tips-to-meet-government-expectations-of-remediation-programs/28584.article,,,2020-03-11T20:39:00+00:00,"The Department of Justice’s “ Evaluation of Corporate Compliance Programs ” underscores the risks and rewards of comprehensive remediation and enhanced compliance programs in the wake of serious corporate misconduct.
Root cause analysis underpins remediation efforts.
Periodic testing to assess remediation effectiveness is a fundamental government expectation.
Only an objective third party can provide independent evidence to “prove” the effectiveness of remediation efforts and/or compliance program improvements.
Airbus, for example, posted a detailed summary and chronology of its remediation efforts on its Website.",Investigations
Compliance Week,"Former NCUA ethics officer drank at strip clubs on job, report reveals",https://www.complianceweek.com/ethics-and-culture/former-ncua-ethics-officer-drank-at-strip-clubs-on-job-report-reveals/28573.article,,,2020-03-09T15:03:00+00:00,"The long-serving ethics officer for the National Credit Union Administration (NCUA) retired late last year after admitting to visiting strip clubs and drinking on the job, according to an internal investigation.
McKenna visited the strip clubs with his deputy, Lara Daly-Sims, who drank heavily with him, the report said.
In addition, Daly-Sims told investigators she and McKenna ate marijuana edibles on the train ride home from one strip club; McKenna denied the allegation, the report said.
“We are dismayed that the IG investigation failed to mention or investigate her complaints of sexual harassment,” Harris said in an e-mailed statement.
NCUA Chairman Rodney Hood said he was “surprised and disappointed” to learn about the activities described in the report.",Investigations
Compliance Week,Herbalife sets aside $40M in FCPA probe,https://www.complianceweek.com/anti-bribery/herbalife-sets-aside-40m-in-fcpa-probe/28542.article,,,2020-03-03T19:40:00+00:00,"Dietary supplement maker Herbalife said in a regulatory filing it has set aside $40 million in accrued liability concerning an investigation into the company’s compliance with the Foreign Corrupt Practices Act in China.
As first disclosed by the company in January 2017, Herbalife in its latest annual report said the Securities and Exchange Commission and the Department of Justice are “mainly focused on the company’s China external affairs expenditures, its China business activities, adequacy of, and compliance with, the company’s internal controls in China, and accuracy of the company’s books and records relating to its China operations.”Herbalife said it conducted its own review and “implemented remedial and improvement measures based upon this review, including but not limited to replacement of a number of employees and enhancements of company policies and procedures in China.”The company said it cannot predict the scope, duration, or outcome of the investigations at this time, “including whether a settlement will be reached, the amount of any potential monetary payments, or injunctive or other relief.”Alex Amezquita, senior vice president of finance and strategic planning, expounded on this a bit more during a fourth-quarter earnings call: “The accrual that you see in the FCPA disclosure doesn’t indicate a timeline, it doesn’t indicate where we might ultimately land,” he said.
“It is simply an artifact of the discussions that have continued to progress.”Amezquita added the company continues to have discussions with the Justice Department and the SEC.",Investigations
Compliance Week,"Newell Brands facing SEC subpoena over sales, accounting practices",https://www.complianceweek.com/regulatory-enforcement/newell-brands-facing-sec-subpoena-over-sales-accounting-practices/28541.article,,,2020-03-03T19:13:00+00:00,"Newell Brands, a popular manufacturer of everyday commercial products , disclosed in a regulatory filing Monday it is facing a Securities and Exchange Commission subpoena over its sales and accounting practices.
In a Form 10-K filing with the SEC, the company noted its receipt of the subpoena on Jan. 31, 2020.
The SEC is probing the period from Jan. 1, 2016, through when the subpoena was sent.
“The subpoena followed various informal document requests from the SEC staff, including several requests primarily related to the impairment of goodwill and other intangible assets,” Newell Brands explained in the filing.
“The Company has cooperated in providing documents and information to the SEC in connection with its requests and intends to continue to do so in connection with the subpoena.",Investigations
Compliance Week,Accountant pleads guilty in DOJ Panama Papers probe,https://www.complianceweek.com/regulatory-enforcement/accountant-pleads-guilty-in-doj-panama-papers-probe/28536.article,,,2020-03-02T19:11:00+00:00,"A U.S-based accountant who was charged alongside three others for their alleged roles in a decades-long criminal scheme perpetrated by Panama-headquartered law firm Mossack Fonseca and related entities has pleaded guilty.
On Friday, the Department of Justice announced Richard Gaffey pleaded guilty to wire and tax fraud, money laundering, aggravated identity theft, and other charges.
Gaffey helped U.S. taxpayers evade their tax reporting obligations in a variety of ways, “including by hiding the beneficial ownership of his clients’ offshore shell companies and by setting up bank accounts for those shell companies.
These shell companies and bank accounts made and held investments totaling tens of millions of dollars.”From 2000 until 2017, co-defendant von der Goltz was a U.S. resident subject to U.S. tax laws.
Von der Goltz, who pleaded guilty on Feb. 18, is scheduled to be sentenced June 24.",Investigations
Compliance Week,SEC subpoenas Mattel in accounting probe,https://www.complianceweek.com/accounting-and-auditing/sec-subpoenas-mattel-in-accounting-probe/28498.article,,,2020-02-26T20:35:00+00:00,"Toy company Mattel announced in a regulatory filing Tuesday it has received a subpoena from the Securities and Exchange Commission seeking documents related to a previously disclosed investigation that had uncovered accounting errors.
In August 2019, Mattel received an anonymous whistleblower letter concerning allegations over accounting errors.
“The investigation determined that income tax expense was understated by $109 million in the third quarter of 2017 and overstated by $109 million in the fourth quarter of 2017,” Mattel announced in October.
“The restated consolidated financial statements and financial information also reflected revisions for other immaterial misstatements,” Mattel said in its regulatory filing.
In Tuesday’s regulatory filing, Mattel said it received a subpoena from the SEC in December “seeking documents related to the whistleblower letter and subsequent investigation.” Mattel said it’s now responding to that subpoena.",Investigations
Compliance Week,Tesla: One SEC investigation ends; another begins,https://www.complianceweek.com/regulatory-enforcement/tesla-one-sec-investigation-ends-another-begins/28459.article,,,2020-02-14T18:18:00+00:00,"Electric car maker Tesla announced in a regulatory filing that the Securities and Exchange Commission has closed a previously announced investigation while also launching another, this time into Tesla’s financing arrangements.
The filing also stated the SEC had closed a separate investigation the agency had launched into earlier projections and other public statements Tesla had made regarding Model 3 production rates during 2017.
In September 2018, the SEC sued Tesla for comments made by CEO Elon Musk on Twitter about possibly taking the publicly traded company private.
Without admitting or denying any of the SEC’s allegations, Tesla and Musk agreed to each pay a civil penalty of $20 million and agreed Musk would step down as board chairman for at least three years.
All other terms of the prior settlement were reaffirmed without modification,” the Thursday filing stated.",Investigations
Compliance Week,Airbus contractors feeling ripple effect from record fine,https://www.complianceweek.com/anti-corruption/airbus-contractors-feeling-ripple-effect-from-record-fine/28446.article,,,2020-02-12T20:34:00+00:00,"Bribery Act, if they fail to take “adequate measures” to prevent bribery by “connected persons” overseas, companies with a U.K. foothold—either registered in the United Kingdom, or with offices there, for example—can themselves be held liable.
Ensure that their commercial agreements with overseas contractors place meaningful contractual requirements on them in terms of anti-corruption standards, policies, and measures.
Consider contractually obliging contractors to provide anti-corruption training to their staff.
Subject overseas contractors to ongoing contractual requirements to disclose any new corruption-related incidents, as well as to undertake their own due diligence in terms of anti-corruption on all their own subcontractors and agents.
Bribery Act, the company needs to have a “link back” to the United Kingdom—such as being a British registered company or having a U.K.-based office.",Investigations
Compliance Week,Report: DOJ zeroes in on Google’s ad brokerage business,https://www.complianceweek.com/technology/report-doj-zeroes-in-on-googles-ad-brokerage-business/28413.article,,,2020-02-05T21:45:00+00:00,"A decade after the acquisition, Google integrated DoubleClick with its powerful tool, AdX Exchange (“AdX”), the industry’s largest digital ad marketspace.
The two products were rebranded into one, Google Ad Manager, in 2018.
The company does not break out financial results for Google Ad Manager specifically, but its revenues fall under the umbrella of Google’s business of servicing its network of Website partners.
The DOJ’s targeted focus on Google’s digital ad brokerage business helped trigger at least one unexpected event: the reclusion of the department’s chief antitrust enforcement official, Makan Delrahim, from the probe.
Delrahim advised Google in 2007 as it sought approval from the Federal Trade Commission to buy DoubleClick—the catalytic acquisition on which Google’s towering digital ad business was built.",Investigations
Compliance Week,AirAsia on defense after Airbus-related bribery allegations,https://www.complianceweek.com/anti-bribery/airasia-on-defense-after-airbus-related-bribery-allegations/28394.article,,,2020-02-03T21:27:00+00:00,"Budget airline AirAsia denies allegations it had any involvement in an endemic bribery scandal that resulted in European plane maker Airbus reaching a historic $4 billion settlement with prosecutors in the United States, United Kingdom, and France.
The court documents allege between October 2013 and January 2015, Airbus paid $50 million to sponsor a sports team that was jointly owned by two AirAsia executives in Malaysia “but was legally unrelated to AirAsia and AirAsia X.”The Statement of Facts did not identify the AirAsia executives but revealed them as members of the board of directors and “substantial shareholders” at AirAsia X.
On Saturday, Malaysia’s Anti-Corruption Commission announced it had launched an investigation into the matter, alongside the U.K. Serious Fraud Office.
AirAsia executives negotiated rigorously in the interests of the company and had at all times acted in good faith.”Taking things a step further, AirAsia disclosed to the Malaysian stock exchange Monday that its board has formed an independent committee to investigate the allegations.
“We categorically deny any and all allegations of wrongdoing or misconduct on our part as directors of AirAsia,” the duo stated.",Investigations
Compliance Week,Boeing discloses SEC probe; toxic culture raises flags,https://www.complianceweek.com/regulatory-enforcement/boeing-discloses-sec-probe-toxic-culture-raises-flags/28390.article,,,2020-02-03T17:11:00+00:00,"The company notes the DOJ and SEC are among regulators probing the accidents and the 737 Max airline involved in each crash.
Government investigations are not the only problem Boeing must address in the immediate term.
Throughout these communications, between 2013 and 2018, employees mocked management and aviation regulators, ridiculing the safety of the 737 Max.
Other employees painted a picture of Boeing’s toxic culture.
The language used in these communications, and some of the sentiments they express, are inconsistent with Boeing values, and the company is taking appropriate action in response.",Investigations
Compliance Week,Airbus announces resolution of global corruption case,https://www.complianceweek.com/anti-corruption/airbus-announces-resolution-of-global-corruption-case/28358.article,,,2020-01-28T18:38:00+00:00,"Airbus said it “reached an agreement in principle” with U.S. authorities, the U.K. Serious Fraud Office (SFO), and France’s financial prosecutor, Parquet National Financier (PNF).
“These agreements are made in the context of investigations into allegations of bribery and corruption, as well as compliance with the U.S. International Traffic in Arms Regulations,” Airbus stated.
In its 2016 annual report, Airbus disclosed it was facing a series of investigations over bribery allegations in Austria, Greece, Germany, Indonesia, Pakistan, Romania, Thailand, Turkey, and the United Kingdom.
Additionally, the SFO launched an investigation into Airbus subsidiary GPT concerning a service contract in Saudi Arabia that pre-dated the acquisition by Airbus in 2007.
Airbus’ compliance responseIn response to these regulatory investigations and commercial disputes, Airbus in its 2016 annual report announced the establishment of an independent review panel to help improve its compliance controls and culture.",Investigations
Compliance Week,‘Science of Workplace Investigations’ preview: Tips on getting at the truth,https://www.complianceweek.com/investigations/science-of-workplace-investigations-preview-tips-on-getting-at-the-truth/28312.article,,,2020-01-15T16:38:00+00:00,"Compliance Week has partnered with Clear Law Institute to offer its seminar, “ The Science of Workplace Investigations ,” on Tuesday, March 10, at Suffolk University in Boston.
Attend our Investigations class Reserve your spot today for our “Science of Workplace Investigations” workshop, held live Tuesday, March 10, from 9 a.m.-4 p.m.
Our seminar teaches what researchers have learned are the best techniques and how to apply these techniques to workplace investigations.
MJ: Most people think that they are good at spotting deception, but research shows that we’re terrible at it.
MJ: Research has shown that on average people do better at spotting deception when they can’t see the witness.",Investigations
